Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Latin America and the Caribbean,Dominican Republic,1965,M,48.454021454,9.663437843,3.029719591,30.747612000,57.831203461,9.460005760,9.805333138,1.691988230,1.615846753,0.194365367,3.263215303,2.704007149,0.523003936,0.036204241,1.385860920,2.294253826,987,54.993,
Latin America and the Caribbean,Dominican Republic,1970,M,57.816272736,17.232648849,7.124382019,29.703527451,50.385280609,5.996292114,17.469449997,3.146264315,2.516523123,0.333954543,3.860309601,2.890605450,0.912694633,0.057009514,1.471130252,2.685497999,1162,58.093,
Latin America and the Caribbean,Dominican Republic,1975,M,61.634155273,32.859764099,11.125973701,24.947904587,49.317455292,8.202024460,22.179143906,3.956093550,3.555497408,0.346693009,4.527324200,3.269662857,1.179617405,0.078043915,1.572603345,2.998880863,1380,60.764,
Latin America and the Caribbean,Dominican Republic,1980,M,67.197624207,31.721376419,16.037422180,19.005977631,49.510169983,10.491614342,26.033166885,5.154222965,5.450682163,0.450807393,5.278566360,3.689084291,1.471451998,0.118029840,1.695294738,3.400861979,1597,62.861,
Latin America and the Caribbean,Dominican Republic,1985,M,68,30.926786423,19.849945068,14.526676178,50.567817688,12.011285782,27.350921631,6.014284134,7.554580688,0.630319118,5.802999020,3.971703529,1.667597532,0.163697943,1.786574125,3.707643509,1886,64.692,
Latin America and the Caribbean,Dominican Republic,1990,M,79.875343323,27.825983047,27.649988174,11.611167908,50.979675293,15.066797256,26.614530563,6.494022846,10.794619560,0.882993817,6.190497398,4.225943089,1.731002092,0.233552173,1.857162356,3.989256144,2146,66.574,5.046349793
Latin America and the Caribbean,Dominican Republic,1995,M,84.682395935,26.991033554,26.011445999,8.651629448,52.205123901,17.007705688,26.207761765,7.061299801,12.935482025,1.175884485,6.528163910,4.424979687,1.820957184,0.282227337,1.920943379,4.172439098,2397,68.164,6.154966675
Latin America and the Caribbean,Dominican Republic,2000,M,99.989997864,50.979663849,25.483495712,6.660451412,50.692707062,16.728284836,27.320941925,7.939051151,15.325895309,1.417826056,6.893756866,4.581439972,1.977442384,0.334874332,1.992471218,4.378067493,2635,69.429,7.318038880
Latin America and the Caribbean,Dominican Republic,2005,M,97.208984375,65.937606812,24.977121353,5.003937721,48.162113190,16.446691513,29.308744431,10.006883621,17.525201797,1.678635001,7.323982716,4.748301029,2.191605091,0.384076804,2.080063105,4.602331161,2879,70.771,8.073917254
Latin America and the Caribbean,Dominican Republic,2010,M,99.989997864,68.596061707,34.945819855,6.094621181,36.157352448,13.429881096,45.823757172,19.842863083,11.924271584,1.394444466,7.778728485,4.952498913,2.559855700,0.266374320,2.176836967,4.774256229,3141,72.046,7.494610565
Latin America and the Caribbean,Dominican Republic,1820,MF,0.170275122,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1825,MF,0.211953431,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1830,MF,0.263806641,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1835,MF,0.328304142,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1840,MF,0.408506542,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1845,MF,0.478854686,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1850,MF,0.717142999,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1855,MF,1.949115515,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1860,MF,3.181088209,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1865,MF,4.413060665,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Dominican Republic,1870,MF,5.920788288,0,0,98.272415161,1.727587223,0.496622384,0.020000000,0.004525112,0.020000000,0.007110626,0.071759000,0.069126278,0.002090502,0.000542213,1.007201672,1.074151754,134.103424072,,
Latin America and the Caribbean,Dominican Republic,1875,MF,7.516968727,0,0,97.421875,2.578121185,0.736652613,0.020000000,0.004463980,0.020000000,0.007158531,0.104475662,0.101843208,0.002089279,0.000543169,1.010502338,1.078341603,173.720947266,,
Latin America and the Caribbean,Dominican Republic,1880,MF,8.476455688,0,0,96.388130188,3.611880302,1.026811123,0.020000001,0.004403688,0.020000001,0.007206979,0.144192964,0.141560748,0.002088074,0.000544142,1.014523745,1.083437800,212.833496094,,
Latin America and the Caribbean,Dominican Republic,1885,MF,8.295709610,0,0,95.261795044,4.738204002,1.340042710,0.020000000,0.004344223,0.020000000,0.007255970,0.187379420,0.184747413,0.002086885,0.000545120,1.018914580,1.088980436,245.260894775,,
Latin America and the Caribbean,Dominican Republic,1890,MF,9.051936150,0,0,94.269279480,5.730712414,1.609284878,0.020000000,0.004285575,0.020000000,0.007305516,0.225231737,0.222599909,0.002085712,0.000546116,1.022778749,1.093826413,277.261444092,,
Latin America and the Caribbean,Dominican Republic,1895,MF,10.767636299,0,0,93.448883057,6.551115513,1.826498032,0.020000000,0.004227733,0.020000000,0.007355627,0.256360054,0.253728390,0.002084555,0.000547118,1.025967479,1.097798347,276.015869141,,
Latin America and the Caribbean,Dominican Republic,1900,MF,12.453366280,0,0,92.545112610,7.454886436,2.073339939,0.020000000,0.004170685,0.020000000,0.007406309,0.290878326,0.288246810,0.002083414,0.000548127,1.029515028,1.102216005,274.763641357,,
Latin America and the Caribbean,Dominican Republic,1905,MF,12.235537529,0,0,82.962837219,16.505683899,4.745198727,0.426339895,0.075947963,0.137817651,0.031427912,0.701602399,0.671375871,0.026841614,0.003384913,1.072679996,1.283552289,315.400085449,,
Latin America and the Caribbean,Dominican Republic,1910,MF,12.481281281,0,0,74.547302246,24.389102936,6.797531128,0.833515286,0.163066104,0.256133318,0.085516267,1.059780836,1.000977993,0.051969931,0.006832976,1.111797452,1.414642453,362.332946777,,
Latin America and the Caribbean,Dominican Republic,1915,MF,12.581735611,0,0,69.113059998,29.407594681,8.099693298,1.152079344,0.228332669,0.349008113,0.127736360,1.296409130,1.215283990,0.071590319,0.009534880,1.138419509,1.498963714,410.719299316,,
Latin America and the Caribbean,Dominican Republic,1920,MF,45.661907196,0.836773872,0,62.884750366,35.709590912,9.795028687,1.039939523,0.219646737,0.375196159,0.158567980,1.529224277,1.450046659,0.068502285,0.010675263,1.165234566,1.539370656,456.879425049,,
Latin America and the Caribbean,Dominican Republic,1925,MF,36.989151001,0.701942921,0,55.677795410,42.319492340,11.629197121,1.600774765,0.320333749,0.440051734,0.191749513,1.850386977,1.740910172,0.096840769,0.012636021,1.203264952,1.631515026,544.216430664,,
Latin America and the Caribbean,Dominican Republic,1930,MF,30.837282181,0.592533886,0,46.874004364,50.918197632,14.092358589,1.754177809,0.347547174,0.489318132,0.217757270,2.205545187,2.084926605,0.106477141,0.014141397,1.246767879,1.704228044,644.198547363,26,
Latin America and the Caribbean,Dominican Republic,1935,MF,30.585155487,1.342510343,0.125190839,44.729785919,52.823215485,14.581505775,1.911026835,0.372403383,0.538306117,0.241226077,2.300879717,2.169101715,0.116187505,0.015590585,1.258710742,1.737330198,754,29.9,
Latin America and the Caribbean,Dominican Republic,1940,MF,35.501247406,1.496608853,0.255656540,45.419044495,51.682994843,14.212696075,2.291974306,0.431051970,0.607304215,0.262632996,2.304964542,2.150827408,0.136738256,0.017398821,1.259225011,1.768784523,857.299682617,34,
Latin America and the Caribbean,Dominican Republic,1945,MF,52.631729126,2.025279522,0.415449411,43.821952820,52.948894501,14.548117638,2.539997816,0.468612015,0.689161777,0.285640359,2.390477896,2.218660116,0.152321860,0.019495972,1.270039201,1.809322476,972.444885254,,
Latin America and the Caribbean,Dominican Republic,1950,MF,51.999996185,2.844282866,0.545865715,40.981578827,55.380653381,15.352775574,2.896438837,0.520740151,0.741329610,0.301094800,2.531869411,2.340268850,0.170752138,0.020848447,1.288124084,1.853608012,1230,44.418,
Latin America and the Caribbean,Dominican Republic,1955,MF,84.499992371,2.806187391,0.655401766,39.718002319,56.639251709,15.741615295,2.884281158,0.524061143,0.758465290,0.304906964,2.582618475,2.389990807,0.171360388,0.021267436,1.294677734,1.865609884,1427,47.926,
Latin America and the Caribbean,Dominican Republic,1960,MF,53.741935730,5.454250336,1.299999952,34.558124542,61.452045441,16.449098587,3.176232815,0.608377934,0.796991587,0.311922342,2.784642458,2.575427771,0.187036380,0.022178296,1.321099401,1.918876410,1662,51.602,
Latin America and the Caribbean,Dominican Republic,1965,MF,47.709678650,9.445181847,2.200000048,32.641326904,56.437610626,8.928609848,9.595732689,1.847250223,1.325332284,0.341318727,3.149877548,2.616250277,0.500294209,0.033333071,1.370242476,2.255238533,1934,54.993,
Latin America and the Caribbean,Dominican Republic,1970,MF,54.838710785,16.464990616,6.300000191,31.010341644,50.081638336,5.689482689,16.953462601,3.827738523,2.005083323,0.480260402,3.735351563,2.810646296,0.874998212,0.049706914,1.452861667,2.662072897,2282,58.093,
Latin America and the Caribbean,Dominican Republic,1975,MF,57.032260895,27.341413498,10,27.517208099,48.586021423,7.903913498,20.902633667,4.362967968,2.994139433,0.628306746,4.303966522,3.128504276,1.103013158,0.072448976,1.537867427,2.931718588,2719,60.764,
Latin America and the Caribbean,Dominican Republic,1980,MF,62.516128540,32.542106628,14,23.419677734,47.044132233,9.885232925,24.917530060,5.721360683,4.618656158,0.926684380,4.979207039,3.480052233,1.388247848,0.110906847,1.645296693,3.312371492,3186,62.861,
Latin America and the Caribbean,Dominican Republic,1985,MF,68,38.125453949,18,20.023128510,45.329650879,10.597771645,28.007036209,7.135753155,6.640181065,1.345993280,5.577786446,3.756655931,1.661407351,0.159723431,1.746787906,3.669260740,3738,64.692,
Latin America and the Caribbean,Dominican Republic,1990,MF,75,44.666751862,24.711429596,16.506544113,43.487926483,12.698011398,30.451995850,8.588225365,9.553528786,1.948544025,6.129199505,4.085909367,1.813247919,0.230041519,1.845813274,4.028990269,4265,66.574,5.046349793
Latin America and the Caribbean,Dominican Republic,1995,MF,85.489997864,32.470687866,25,12.967510223,44.237758636,14.670964241,30.997716904,9.893721581,11.797015190,2.537275314,6.580034733,4.334945679,1.958403587,0.286685765,1.930933356,4.264650822,4777,68.164,6.154966675
Latin America and the Caribbean,Dominican Republic,2000,MF,100,57.232978821,29,10.342640877,43.014400482,14.682229996,32.379676819,11.383437157,14.263280869,3.126035213,7.027326584,4.529476643,2.150063753,0.347786248,2.019263029,4.498482704,5275,69.429,7.318038880
Latin America and the Caribbean,Dominican Republic,2005,MF,96.455947876,66.556915283,33,8.201360703,40.879333496,14.855481148,34.200145721,14.053825378,16.719161987,3.730830193,7.537446499,4.727202892,2.401244164,0.408999801,2.124942303,4.743606091,5772,70.771,8.073917254
Latin America and the Caribbean,Dominican Republic,2010,MF,99.215835571,69.675193787,40.932479858,6.513980389,31.451211929,11.902266502,49.882888794,23.438699722,12.151917458,3.059134722,8.123826981,5.022693157,2.796913385,0.304221123,2.253270388,4.949040890,6306,72.046,7.494610565
Latin America and the Caribbean,Ecuador,1820,F,0.279176205,0,0,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1825,F,0.360247612,0,0.000545866,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1830,F,0.464753151,0,0.000690373,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1835,F,0.599394500,0,0.000873134,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1840,F,0.772742331,0,0.001104276,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1845,F,0.995725930,0,0.001396607,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1850,F,1.282230854,0,0.001766325,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1855,F,1.649813175,0,0.002233914,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1860,F,2.120531082,0,0.002825283,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1865,F,2.721872568,0,0.003573194,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Ecuador,1870,F,3.487727880,0,0.004519084,98.638839722,1.361154914,0.346297622,0.020000000,0.004858565,0.020000000,0.007300478,0.056115344,0.053623576,0.001945757,0.000546009,1.005627275,1.072458267,289.263397217,,
Latin America and the Caribbean,Ecuador,1875,F,4.459295273,0,0.005715355,98.262214661,1.737786055,0.445434898,0.020000000,0.005669706,0.020000000,0.007327123,0.070413262,0.067896627,0.001970091,0.000546542,1.007066131,1.075149655,309.331542969,,
Latin America and the Caribbean,Ecuador,1880,F,5.685728073,0,0.007228275,97.784545898,2.215461969,0.572690547,0.020000001,0.006172071,0.020000001,0.007368395,0.088577107,0.086044580,0.001985162,0.000547364,1.008897066,1.078023076,329.333984375,,
Latin America and the Caribbean,Ecuador,1885,F,7.224224567,0,0.009141644,97.180633545,2.819377422,0.735749781,0.020000001,0.006727519,0.020000001,0.007440021,0.111604445,0.109053813,0.002001826,0.000548803,1.011222959,1.081586838,345.246337891,,
Latin America and the Caribbean,Ecuador,1890,F,11.687658310,0,0.011561438,96.420127869,3.579867840,0.943970084,0.020000000,0.007136726,0.020000000,0.007523176,0.140679702,0.138115138,0.002014102,0.000550467,1.014167428,1.085788846,361.105957031,,
Latin America and the Caribbean,Ecuador,1895,F,16.151092529,0,0.014621658,95.317070007,4.682940483,1.251151443,0.020000000,0.007580842,0.020407101,0.007700600,0.183061182,0.180447176,0.002051851,0.000562162,1.018474698,1.092283368,378.551452637,,
Latin America and the Caribbean,Ecuador,1900,F,20.614526749,0,0.018491745,86.828407288,12.815019608,3.453580618,0.342827737,0.135244891,0.041110549,0.014592822,0.529017210,0.511094332,0.016808812,0.001114065,1.054326057,1.232467175,395.938934326,,
Latin America and the Caribbean,Ecuador,1905,F,25.077960968,0,0.023385936,83.375228882,16.128435135,4.368607521,0.469887763,0.194176182,0.049913414,0.018858397,0.670391500,0.646099329,0.022916723,0.001375453,1.069337368,1.280615211,424.947662354,,
Latin America and the Caribbean,Ecuador,1910,F,29.541395187,0,0.029575089,77.341445923,19.775270462,5.410258293,2.824280262,1.162093997,0.071845040,0.025985831,1.055191875,0.929333389,0.123901933,0.001956624,1.111287475,1.578333735,455.833862305,,
Latin America and the Caribbean,Ecuador,1915,F,32.503139496,0,0.037401613,72.990608215,23.948553085,6.647191525,3.004771471,1.266618967,0.079943262,0.030118197,1.238094687,1.102955103,0.132938296,0.002201213,1.131800175,1.626172423,483.240539551,,
Latin America and the Caribbean,Ecuador,1920,F,35.464885712,0,0.047298312,69.093063354,27.701889038,7.809895992,3.147215128,1.357010007,0.088285349,0.034351368,1.402360082,1.259483576,0.140423864,0.002452724,1.150545359,1.668340206,502.969207764,,
Latin America and the Caribbean,Ecuador,1925,F,38.426631927,0,0.059812192,65.328094482,31.233495712,8.930000305,3.352253199,1.479616523,0.095863990,0.038082704,1.565178752,1.411791921,0.150707930,0.002678909,1.169431686,1.714703083,523.192382813,,
Latin America and the Caribbean,Ecuador,1930,F,41.388374329,0,0.075634435,62.018966675,34.353015900,9.989628792,3.517487049,1.587216973,0.104174815,0.042061049,1.709895492,1.547579169,0.159391612,0.002924733,1.186478376,1.755595207,544.467407227,,
Latin America and the Caribbean,Ecuador,1935,F,44.350120544,0,0.095638201,58.521785736,37.609882355,11.196673393,3.746834993,1.666275144,0.126027778,0.053564407,1.870115161,1.696568370,0.169954970,0.003591806,1.205641150,1.797902942,614.044555664,,
Latin America and the Caribbean,Ecuador,1940,F,47.311866760,0,0.120926216,56.434009552,39.546329498,12.112707138,3.890224934,1.742127180,0.143151030,0.061700493,1.973430157,1.791773558,0.177559614,0.004097002,1.218161821,1.829410672,688.416625977,,
Latin America and the Caribbean,Ecuador,1945,F,50.273609161,0,0.152890578,53.710163116,41.825588226,13.273365974,4.300491810,1.944455385,0.173556164,0.076430224,2.124172926,1.921411395,0.197761774,0.004999732,1.236663818,1.889087200,775.084106445,,
Latin America and the Caribbean,Ecuador,1950,F,53.235355377,3.966362476,0.242370203,51.285820007,43.478729248,13.801904678,5.026878357,2.274754047,0.207407400,0.096815318,2.270054102,2.032476187,0.231493413,0.006084469,1.254836679,1.964066982,945,47.425,
Latin America and the Caribbean,Ecuador,1955,F,64.788032532,5.231695175,0.403356582,44.208969116,48.598400116,13.423940659,6.830974579,3.133921862,0.361657441,0.161023125,2.623328209,2.292228222,0.320646346,0.010453600,1.299959183,2.148459911,1033,50.059,
Latin America and the Caribbean,Ecuador,1960,F,64.636360168,7.941176414,0.959999979,36.964031219,53.632926941,13.242571831,8.915204048,4.100957870,0.524500430,0.236024618,3.009812593,2.572647333,0.421954900,0.015210398,1.351184011,2.335991859,1151,52.982,
Latin America and the Caribbean,Ecuador,1965,F,72,11.911764145,1.450000048,33.600944519,54.311870575,25.034021378,11.204178810,5.239694595,0.883004069,0.314104527,3.675846338,3.105607748,0.546296477,0.023942159,1.444242001,2.611768484,1305,55.669,
Latin America and the Caribbean,Ecuador,1970,F,78,18.264705658,4.800000191,30.746538162,53.848983765,31.510204315,14.053726196,6.576029778,1.350749373,0.452738166,4.221051693,3.485044241,0.699937582,0.036069717,1.525168896,2.875380039,1530,58.203,
Latin America and the Caribbean,Ecuador,1975,F,78,27,7.900000095,27.389856339,52.012653351,33.540317535,18.520177841,8.026588440,2.053344488,0.659074903,4.774852753,3.801000595,0.919603646,0.054248501,1.612015486,3.155690193,1794,60.774,
