Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Asia and the Pacific,Thailand,1995,MF,84.389999390,52.25,20.100000381,9.850234032,62.018783569,19.808761597,22.870084763,10.247454643,5.260897160,4.521628857,5.788140297,4.354168415,1.238321185,0.195650488,1.783921480,3.696545839,39020,70.191,17.379610652
Asia and the Pacific,Thailand,2000,MF,94.525421143,56.829673767,35,11.458064079,57.748405457,21.780467987,24.276380539,11.791489601,6.465929031,5.343901634,6.089840889,4.444525242,1.409119129,0.236196607,1.838562608,3.916392565,42037,70.623,16.782791178
Asia and the Pacific,Thailand,2005,MF,88.978393555,64.046142578,44,4.959347725,50.820045471,20.007858276,32.318878174,13.735147476,11.901727676,9.685976028,7.462761402,5.000304222,2.030703545,0.431753963,2.109131336,4.643413067,44408,72.099,11.656390609
Asia and the Pacific,Thailand,2010,MF,88.070449829,74.870841980,50,2.717401981,44.075416565,18.533567429,38.777271271,21.426532745,14.429910660,11.720611572,8.473635674,5.364334106,2.586291313,0.523010373,2.333486557,5.133546829,46578,74.184,10.562110245
Eastern Europe,Albania,1990,F,91.066909790,68.232200623,10,11.326253891,19.224887848,13.806082726,65.310142517,23.706666946,4.138714314,2.468605995,8.224102974,5.826792717,2.265163660,0.132146358,2.275979042,4.849911213,985,71.836,3.985169898
Eastern Europe,Albania,1995,F,91.968566895,32.271987915,13,13.800160408,16.846296310,12.715916634,64.686691284,24.448843002,4.666851521,2.848243475,8.290324211,5.902620316,2.237401962,0.150302008,2.291100740,4.906768799,957,72.205,3.996583734
Eastern Europe,Albania,2000,F,97.715652466,61.431175232,16,0.669889390,15.501250267,12.780921936,78.302284241,27.365383148,5.526572704,3.506134987,9.752941132,6.945583820,2.626703739,0.180654183,2.651947021,5.449559212,967,73.955,4.867019571
Eastern Europe,Albania,2005,F,96.258842468,76.962585449,30,1.324447513,9.221407890,8.546317101,85.442916870,32.957042694,4.011224270,2.423584223,10.138183594,7.236293316,2.773194790,0.128696099,2.756104708,5.642310619,1025,75.228,5.616377499
Eastern Europe,Albania,2010,F,97.031272888,81.336532593,51,1.411402822,4.504260063,4.281484604,91.765655518,43.847404480,2.318684101,1.346768379,10.386163712,6.953075886,3.359777927,0.073309191,2.825305223,5.776944637,1083,76.562,5.257754013
Eastern Europe,Albania,1990,M,91.795600891,75.946281433,10,9.049959183,14.744088173,11.654788017,69.073448181,29.194631577,7.132506371,4.477464199,8.976902008,5.991185665,2.753517628,0.232199326,2.453928471,5.255432606,1052,71.836,3.985169898
Eastern Europe,Albania,1995,M,90.932502747,31.699960709,9.196925163,12.344841957,13.736948967,10.700428009,67.043502808,28.612533569,6.874701023,4.430427074,8.781455994,5.947562695,2.607789993,0.226102605,2.406433105,5.181376457,988,72.205,3.996583734
Eastern Europe,Albania,2000,M,98.249031067,64.364990234,11.879697800,0.477673918,11.930180550,9.954345703,80.186988831,31.453985214,7.405158997,5.024212360,10.118657112,6.903337002,2.966732740,0.248587415,2.750728369,5.659720421,953,73.955,4.867019571
Eastern Europe,Albania,2005,M,99.217086792,75.846534729,19.841642380,1.262047052,7.282257557,6.723062515,87.094032288,37.376010895,4.361669064,2.835539579,10.344224930,7.198468685,3.001812458,0.143944263,2.813480854,5.749858856,1001,75.228,5.616377499
Eastern Europe,Albania,2010,M,99.773368835,80.310058594,37.328453064,1.376400709,3.645750523,3.413622618,93.412231445,49.617637634,1.565621614,0.917789817,10.492144585,6.890353203,3.552123308,0.049668260,2.855407238,5.797069550,1056,76.562,5.257754013
Eastern Europe,Albania,1990,MF,91.440246582,72.196426392,10,10.150671005,16.910799026,12.792634964,67.253684998,26.436544418,5.684845448,3.480483055,8.610663414,5.913950920,2.513406515,0.183306664,2.365681887,5.069093227,2037,71.836,3.985169898
Eastern Europe,Albania,1995,MF,91.440246582,31.985759735,11.100000381,13.060903549,15.266843796,11.735499382,65.883880615,26.471414566,5.788370609,3.625498056,8.536833763,5.926399231,2.422158241,0.188277334,2.348280430,5.051052094,1945,72.205,3.996583734
Eastern Europe,Albania,2000,MF,97.989128113,62.891593933,14,0.574482381,13.728734970,11.410805702,79.237770081,29.319667816,6.459016800,4.215309143,9.931203842,6.925146580,2.792571545,0.213486657,2.699645281,5.557688236,1920,73.955,4.867019571
Eastern Europe,Albania,2005,MF,97.764122009,76.398056030,25,1.293616772,8.263319016,7.646060467,86.258689880,35.07421875,4.184371471,2.601512432,10.236974716,7.217542171,2.883715391,0.135717675,2.783467531,5.697218895,2026,75.228,5.616377499
Eastern Europe,Albania,2010,MF,98.469741821,80.808166504,44,1.394122601,4.080423832,3.850857973,92.578552246,46.653293610,1.946905851,1.121426702,10.436829567,6.922046185,3.453416586,0.061366770,2.839656115,5.789543152,2139,76.562,5.257754013
Eastern Europe,Bulgaria,1990,F,83,63,32.599998474,3.038985968,38.372695923,30.848886490,42.712368011,27.112886429,15.757073402,9.498848915,8.661350250,5.298037052,2.858194590,0.505118370,2.377703190,5.362740040,2919,71.275,14.766111831
Eastern Europe,Bulgaria,1995,F,91.199996948,76.230003357,49.900001526,2.093660593,35.591285706,29.350914001,42.943233490,28.654544830,19.371820450,10.813218117,9.358835220,5.748703957,3.006430864,0.603700697,2.549464941,5.499578476,2803,70.932,16.976908093
Eastern Europe,Bulgaria,2000,F,100,90.728179932,52,1.317227244,31.804630280,26.275136948,46.151439667,31.876483917,20.726699829,12.483398438,9.769036293,6.185224533,2.919609547,0.664201915,2.656218767,5.602385521,2744,71.501,15.529749260
Eastern Europe,Bulgaria,2005,F,98.999877930,88.837944031,48,1.758143663,16.364091873,14.269682884,56.764568329,38.529155731,25.113195419,14.418984413,10.725127220,6.624558449,3.309925318,0.790643573,2.922714233,5.781298637,2707,72.673,11.812417650
Eastern Europe,Bulgaria,2010,F,100,88.840339661,66,2.275194407,3.935982704,3.509087563,66.307647705,46.886936188,27.481174469,16.709400177,11.173228264,6.686517239,3.602899313,0.883811414,3.056659937,5.645916462,2621,73.722,9.765582461
Eastern Europe,Bulgaria,1990,M,84.948608398,59.083312988,29.643775940,1.906793833,40.205993652,34.670848846,44.835910797,28.567613602,12.890573502,9.549949646,8.689147949,5.436830997,2.803506613,0.448810488,2.384321928,5.330423832,2885,71.275,14.766111831
Eastern Europe,Bulgaria,1995,M,93.050338745,78.166389465,29.259931564,1.489166617,37.294685364,32.753154755,47.007816315,31.365909576,14.208329201,9.689248085,9.254741669,5.875563145,2.901226997,0.477951556,2.523064375,5.419245243,2753,70.932,16.976908093
Eastern Europe,Bulgaria,2000,M,99.989997864,91.367782593,36.385177612,1.155673385,33.973430634,29.603504181,50.964279175,35.535602570,13.906619072,10.106860161,9.532737732,6.292603493,2.759865284,0.480269581,2.594188452,5.480975628,2688,71.501,15.529749260
Eastern Europe,Bulgaria,2005,M,98.299911499,87.881706238,40.249851227,1.346309304,17.167415619,15.651260376,65.028182983,44.796012878,16.458097458,11.175312042,10.486047745,6.731623650,3.201755047,0.552668035,2.853666782,5.691578865,2658,72.673,11.812417650
Eastern Europe,Bulgaria,2010,M,99.989997864,88.217147827,50.503742218,1.741067529,3.178942680,2.921295643,77.184928894,54.766708374,17.895061493,12.851915359,10.952960014,6.749367714,3.588652611,0.614939451,2.990067720,5.599699497,2580,73.722,9.765582461
Eastern Europe,Bulgaria,1990,MF,84,61,31.100000381,2.476206064,39.283977509,32.726516724,43.767917633,27.838409424,14.332220078,9.573272705,8.675454140,5.366289139,2.831054926,0.478109837,2.381059170,5.347698689,5804,71.275,14.766111831
Eastern Europe,Bulgaria,1995,MF,92.150001526,77.220001221,39.400001526,1.794133544,36.435321808,31.011878967,44.957237244,30.000164032,16.813308716,10.367887497,9.308696747,5.810752392,2.954320908,0.543623865,2.536714315,5.462578297,5556,70.932,16.976908093
Eastern Europe,Bulgaria,2000,MF,100,91.056243896,44,1.237282991,32.877849579,27.892520905,48.533050537,33.685798645,17.351814270,11.476327896,9.654430389,6.237355709,2.840511799,0.576562881,2.625950813,5.546501160,5432,71.501,15.529749260
Eastern Europe,Bulgaria,2005,MF,98.640571594,88.345794678,44,1.554107189,16.762084961,14.941102982,60.858638763,41.622200012,20.825172424,13.027779579,10.610303879,6.677143574,3.256101847,0.677059114,2.889346600,5.741619110,5365,72.673,11.812417650
Eastern Europe,Bulgaria,2010,MF,100,88.519752502,58,2.010236263,3.560446501,3.225121975,71.703414917,50.787590027,22.725900650,15.051825523,11.069215775,6.717945099,3.595716953,0.755554438,3.025031805,5.628255367,5201,73.722,9.765582461
Eastern Europe,Czech Republic,1990,F,93.099998474,84.150001526,16.200000763,0.336056560,33.829524994,25.679512024,59.569118500,43.202377319,6.241284847,3.231460094,11.095378876,8.600842476,2.305081129,0.189454988,3.032956600,6.236763477,3414,71.89,18.936058933
Eastern Europe,Czech Republic,1995,F,93.099998474,88.357498169,18.630001068,0.361200243,12.974672318,10.225850105,78.303596497,55.283088684,8.360537529,4.087187767,12.098904610,8.843794823,3.006155252,0.248954594,3.353117228,6.544092655,3526,73.336,15.902332867
Eastern Europe,Czech Republic,2000,F,100,89.286666870,29,0.393225759,0.185501575,0.145172387,89.736473083,66.542015076,9.684806824,4.872142792,12.672629356,8.868528366,3.512961864,0.291138917,3.551119566,6.439387798,3580,74.899,13.963176593
Eastern Europe,Czech Republic,2005,F,98.145454407,94.367652893,53,0.129214972,0.482761592,0.428113520,88.878341675,70.464469910,10.558240891,5.381422520,12.737889290,8.809910774,3.609185934,0.318793148,3.574369907,6.218610287,3630,76.272,13.103724921
Eastern Europe,Czech Republic,2010,F,100,93.344596863,74,0.122068383,0.829322457,0.758512259,83.216873169,67.649116516,15.839654922,7.980383873,12.774180412,8.482539177,3.815240383,0.476400793,3.587365389,6.145688534,3585,77.61,12.471992002
Eastern Europe,Czech Republic,1990,M,91.184188843,80.279037476,19.527311325,1.101945996,34.640022278,26.942882538,44.726268768,37.345401764,19.545845032,11.153193474,11.592969894,8.555720329,2.423267126,0.613981009,3.187691450,6.468308926,3393,71.89,18.936058933
Eastern Europe,Czech Republic,1995,M,91.185585022,84.290786743,22.454219818,0.599580586,12.841208458,10.352375984,71.145263672,56.837726593,15.413949013,8.432397842,12.487185478,8.834040642,3.176217794,0.476926863,3.485873222,6.478321075,3517,73.336,15.902332867
Eastern Europe,Czech Republic,2000,M,99.989997864,86.736640930,27.042390823,0.405384272,0.237843335,0.191756994,87.651481628,71.647994995,11.705296516,6.327273846,12.877667427,8.862814903,3.654201269,0.360651255,3.624682665,6.157090664,3582,74.899,13.963176593
Eastern Europe,Czech Republic,2005,M,99.665206909,93.817459106,45.162220001,0.109388061,0.532605886,0.482008129,87.054092407,73.896041870,12.306888580,6.497278214,12.887403488,8.800042152,3.711277962,0.376083136,3.628213406,5.956490517,3642,76.272,13.103724921
Eastern Europe,Czech Republic,2010,M,99.989997864,92.887420654,52.690399170,0.220309615,0.940133333,0.878981352,83.175765991,71.944252014,15.655934334,7.952408314,12.825181961,8.452919960,3.899824142,0.472437710,3.605708122,5.870076656,3614,77.61,12.471992002
Eastern Europe,Czech Republic,1990,MF,92.120002747,82.169998169,17.899999619,0.717819929,34.233524323,26.321506500,52.170585632,40.948230743,12.873042107,6.997239113,11.353606224,8.578903198,2.377298117,0.397405535,3.112295628,6.361596107,6807,71.89,18.936058933
Eastern Europe,Czech Republic,1995,MF,92.120002747,86.278495789,20.584999084,0.480238080,12.908025742,10.293812752,74.728996277,56.383964539,11.882737160,6.164979935,12.297661781,8.839138985,3.097568512,0.360954285,3.420429707,6.521703720,7043,73.336,15.902332867
Eastern Europe,Czech Republic,2000,MF,100,87.983947754,28,0.399306715,0.211679772,0.168189287,88.693679810,69.187858582,10.695333481,5.569823265,12.776405334,8.865657806,3.585444212,0.325303108,3.588163614,6.311040401,7162,74.899,13.963176593
Eastern Europe,Czech Republic,2005,MF,98.925292969,94.086082458,49,0.119285159,0.507724881,0.454964221,87.964714050,72.243461609,11.434007645,5.916337490,12.813492775,8.804962158,3.661523581,0.347006977,3.601495981,6.095299721,7272,76.272,13.103724921
Eastern Europe,Czech Republic,2010,MF,100,93.109527588,63,0.171453327,0.884952664,0.818883061,83.220642090,69.868530273,15.748914719,7.940107346,12.802815437,8.469555855,3.859479666,0.473780394,3.597652435,6.014290333,7199,77.61,12.471992002
Eastern Europe,Hungary,1990,F,87,78,14.399999619,1.010551095,54.599224091,41.313720703,35.304420471,19.197933197,9.085803986,8.263441086,9.188199997,7.387735367,1.453479171,0.346985012,2.506331205,5.246280193,3510,69.328,33.810134353
Eastern Europe,Hungary,1995,F,99.910003662,99,26,1.051232934,23.944341660,20.202966690,63.516368866,33.585060120,11.488054276,9.662169456,10.590801239,7.766246319,2.401550770,0.423004538,2.883717060,5.975361824,3564,70.02,28.620951582
Eastern Europe,Hungary,2000,F,97.883346558,95.511177063,40,0.623088121,3.784192562,3.311609983,83.222511292,48.009857178,12.370210648,10.859937668,11.515308380,7.931249619,3.119455814,0.464602858,3.163031340,6.263818741,3555,71.721,23.664090569
Eastern Europe,Hungary,2005,F,95.378318787,93.940582275,78,0.505608618,3.453736067,3.035410643,78.136650085,50.497718811,17.957235336,14.652279854,11.890243530,7.947076797,3.290976763,0.652190268,3.283875704,6.268598557,3533,73.149,20.397744982
Eastern Europe,Hungary,2010,F,100,97.659156799,70,0.309010267,1.391159415,1.206655741,77.889114380,53.738822937,20.410713196,17.934412003,12.034900665,7.631010532,3.636986732,0.766902685,3.331724644,6.190681934,3485,74.488,18.121793264
Eastern Europe,Hungary,1990,M,87,76.045997620,13.614293098,0.818916142,45.761932373,36.363674164,43.356578827,27.645576477,10.062579155,9.838151932,9.779116631,7.558556557,1.822546244,0.398014545,2.658897877,5.597856045,3375,69.328,33.810134353
Eastern Europe,Hungary,1995,M,94.216651917,97.063941956,21.687040329,0.846377909,19.335628510,16.539300919,68.399421692,41.587684631,11.418570518,10.427268028,10.913838387,7.820436478,2.656484842,0.436916828,2.978392839,6.066053391,3436,70.02,28.620951582
Eastern Europe,Hungary,2000,M,99.819824219,93.545433044,32.164737701,0.578412652,3.037558794,2.644973755,84.984405518,55.076019287,11.399626732,10.592628479,11.635062218,7.938023090,3.257193565,0.439845085,3.201137543,6.173263550,3438,71.721,23.664090569
Eastern Europe,Hungary,2005,M,96.439910889,92.560585022,52.525566101,0.531357825,2.930612087,2.563200474,81.548851013,58.701900482,14.934535980,12.605249405,11.891615868,7.938423634,3.402396441,0.550795734,3.284326315,6.067954540,3442,73.149,20.397744982
Eastern Europe,Hungary,2010,M,99.989997864,96.374015808,50.416130066,0.247128829,1.230553031,1.093836427,82.782371521,62.049343109,15.739944458,14.160375595,11.929107666,7.613011837,3.718088627,0.598006487,3.296663046,5.970255375,3420,74.488,18.121793264
Eastern Europe,Hungary,1990,MF,87,77,14,0.916612387,50.267215729,38.912689209,39.251556396,23.159923553,9.564615250,9.028311729,9.475162506,7.472489834,1.630814314,0.371858448,2.579295397,5.428720474,6885,69.328,33.810134353
Eastern Europe,Hungary,1995,MF,97,98.010002136,23.799999237,0.950678349,21.682123184,18.410398483,65.913253784,37.423973083,11.453948021,10.036178589,10.747780800,7.793076992,2.524902344,0.429802537,2.929342747,6.028113842,7000,70.02,28.620951582
Eastern Europe,Hungary,2000,MF,98.873321533,94.506141663,36,0.601124167,3.417121649,2.980048180,84.088714600,51.472648621,11.893037796,10.722345352,11.573682785,7.934427261,3.186948776,0.452307731,3.181549311,6.225145340,6993,71.721,23.664090569
Eastern Europe,Hungary,2005,MF,95.922142029,93.236457825,65,0.518315256,3.195586681,2.800799370,79.820495605,54.525341034,16.465602875,13.630921364,11.890214920,7.942742825,3.345541000,0.601930499,3.283866405,6.174870014,6975,73.149,20.397744982
Eastern Europe,Hungary,2010,MF,100,97.001800537,60,0.278360814,1.311612129,1.151212573,80.312713623,57.816513062,18.097312927,16.049942017,11.981399536,7.622092724,3.676362038,0.682944953,3.313947201,6.084961891,6905,74.488,18.121793264
Eastern Europe,Poland,1990,F,97,80,25,0.525581777,42.025218964,39.014152527,50.604454041,46.750858307,6.683323860,4.141122818,9.590032578,7.158310890,2.215233088,0.216488868,2.609094620,5.273126125,12463,70.823,13.565545635
Eastern Europe,Poland,1995,F,93.099998474,96.029998779,28.5,1.149792075,30.981050491,29.534366608,56.914646149,52.188385010,10.954509735,6.194886208,10.254710197,7.291481018,2.620241165,0.342987895,2.788408518,5.437436581,12851,71.827,14.553651883
Eastern Europe,Poland,2000,F,98,98.466003418,59,0.875761271,24.283687592,23.587217331,62.254878998,58.167701721,12.585674286,7.747566223,10.760149002,7.441605091,2.911878586,0.406664908,2.932968140,5.471062183,13350,73.7,16.493511011
Eastern Europe,Poland,2005,F,96,98.466003418,74,0.342361569,16.335048676,15.913944244,62.263000488,55.877861023,21.059587479,12.072977066,11.446283340,7.578431606,3.205200672,0.662651598,3.141273737,5.600032806,13683,75.099,16.782563859
Eastern Europe,Poland,2010,F,97.393768311,95.544631958,89,0.117426440,10.735739708,10.674903870,64.788307190,57.325481415,24.358526230,15.566284180,11.753699303,7.509013176,3.446189880,0.798496187,3.239341021,5.588080883,13904,76.33,16.207869609
Eastern Europe,Poland,1990,M,97,74.140747070,18.525821686,0.389906615,36.452564240,34.242073059,55.573692322,51.583293915,7.457642078,5.134074688,9.909180641,7.215901375,2.441445351,0.251834393,2.693706274,5.339078903,12242,70.823,13.565545635
Eastern Europe,Poland,1995,M,95.018936157,97.971946716,21.049461365,0.957767189,27.700571060,26.248525620,61.590633392,56.470333099,9.751027107,6.057416439,10.391721725,7.324292660,2.751260281,0.316168785,2.826875925,5.423567772,12668,71.827,14.553651883
